rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1475187111491834218,,1387,,1475187111,479284893,'',,0,1,37.3808026667,-122.114272,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187112473042957,,1388,,1475187112,469269623,'',,0,1,37.3807173333,-122.114272,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187113493018940,,1389,,1475187113,479193481,'',,0,1,37.3806346667,-122.114272,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187114494028951,,1390,,1475187114,493193302,'',,0,1,37.380544,-122.114272,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187115493942788,,1391,,1475187115,492854834,'',,0,1,37.3804533333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187116494032654,,1392,,1475187116,492492887,'',,0,1,37.3803626667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187117493061844,,1393,,1475187117,490237188,'',,0,1,37.3802773333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187118493823660,,1394,,1475187118,490249620,'',,0,1,37.380192,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187119494061811,,1395,,1475187119,492354445,'',,0,1,37.3801226667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187120495190791,,1396,,1475187120,493155159,'',,0,1,37.3800666667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187121494462344,,1397,,1475187121,492808438,'',,0,1,37.380024,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187122494666700,,1398,,1475187122,489676080,'',,0,1,37.3799973333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187123495532774,,1399,,1475187123,479019845,'',,0,1,37.379976,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187124494756495,,1400,,1475187124,479020616,'',,0,1,37.3799626667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187125494881090,,1401,,1475187125,492870616,'',,0,1,37.379952,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187126495082500,,1402,,1475187126,493171790,'',,0,1,37.3799413333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187127494667169,,1403,,1475187127,478921032,'',,0,1,37.3799253333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187128494615035,,1404,,1475187128,479215127,'',,0,1,37.379904,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187129495329535,,1405,,1475187129,494014938,'',,0,1,37.379872,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187130495385219,,1406,,1475187130,493416718,'',,0,1,37.3798346667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187131494535581,,1407,,1475187131,478993541,'',,0,1,37.379792,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187132494485043,,1408,,1475187132,478929858,'',,0,1,37.3797546667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187133495610473,,1409,,1475187133,492984967,'',,0,1,37.379704,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187134495470529,,1410,,1475187134,492985910,'',,0,1,37.379648,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187135495461434,,1411,,1475187135,479395261,'',,0,1,37.379584,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187136495441000,,1412,,1475187136,479044965,'',,0,1,37.3795093333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187137495346102,,1413,,1475187137,493412093,'',,0,1,37.379424,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187138496310585,,1414,,1475187138,493745274,'',,0,1,37.3793386667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187139494589443,,1415,,1475187139,479185191,'',,0,1,37.3792506667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187140493878378,,1416,,1475187140,478223019,'',,0,1,37.379168,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187141494239914,,1417,,1475187141,478890491,'',,0,1,37.3790853333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187142494253335,,1418,,1475187142,478857323,'',,0,1,37.3790053333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187143494466821,,1419,,1475187143,478837383,'',,0,1,37.3789306667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187144494517987,,1420,,1475187144,479011566,'',,0,1,37.378856,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187145473442406,,1421,,1475187145,469071324,'',,0,1,37.378784,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187146494604390,,1422,,1475187146,478836377,'',,0,1,37.3787146667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187147494806987,,1423,,1475187147,478885744,'',,0,1,37.3786426667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187148494518836,,1424,,1475187148,478908504,'',,0,1,37.3785626667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187149494516447,,1425,,1475187149,478804612,'',,0,1,37.3784826667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187150494551902,,1426,,1475187150,478891887,'',,0,1,37.3783946667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187151494358309,,1427,,1475187151,478833762,'',,0,1,37.378304,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187152493643883,,1428,,1475187152,478781224,'',,0,1,37.378208,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187153494439918,,1429,,1475187153,478839823,'',,0,1,37.3781093333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187154493922227,,1430,,1475187154,478814928,'',,0,1,37.3780026667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187155494059041,,1431,,1475187155,478936532,'',,0,1,37.3778986667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187156494730396,,1432,,1475187156,479099054,'',,0,1,37.377792,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187157494642740,,1433,,1475187157,478785472,'',,0,1,37.3776933333,-122.114272,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187158494740182,,1434,,1475187158,478793940,'',,0,1,37.3775973333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187159473715320,,1435,,1475187159,468434351,'',,0,1,37.3775066667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187160473924257,,1436,,1475187160,469097917,'',,0,1,37.3774186667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187161473852144,,1437,,1475187161,469266620,'',,0,1,37.3773253333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187162494354429,,1438,,1475187162,478761904,'',,0,1,37.3772293333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187163494259825,,1439,,1475187163,478792866,'',,0,1,37.3771253333,-122.114272,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187164494491532,,1440,,1475187164,478783244,'',,0,1,37.3770186667,-122.114272,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187165494357341,,1441,,1475187165,478797662,'',,0,1,37.3769093333,-122.114272,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187166493555398,,1442,,1475187166,478878036,'',,0,1,37.3768,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187167473947103,,1443,,1475187167,470052374,'',,0,1,37.376688,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187168493469767,,1444,,1475187168,478715454,'',,0,1,37.3765733333,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187169493466870,,1445,,1475187169,478740435,'',,0,1,37.3764586667,-122.114282667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187170493390165,,1446,,1475187170,478799279,'',,0,1,37.376344,-122.114293333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187171493600265,,1447,,1475187171,478741578,'',,0,1,37.3762293333,-122.114293333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187172493341878,,1448,,1475187172,478725433,'',,0,1,37.3761173333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187173493538037,,1449,,1475187173,478758266,'',,0,1,37.3760053333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187174494392594,,1450,,1475187174,493657988,'',,0,1,37.3758986667,-122.114314667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187175493259603,,1451,,1475187175,478668251,'',,0,1,37.3757973333,-122.114314667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187176493428538,,1452,,1475187176,478664977,'',,0,1,37.375696,-122.114314667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187177495197678,,1453,,1475187177,493339451,'',,0,1,37.3756,-122.114314667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187178493697379,,1454,,1475187178,478868742,'',,0,1,37.375504,-122.114314667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187179494418657,,1455,,1475187179,478679671,'',,0,1,37.375416,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187180493318653,,1456,,1475187180,478689158,'',,0,1,37.375328,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187181493169444,,1457,,1475187181,478801974,'',,0,1,37.3752426667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187182493229638,,1458,,1475187182,490532895,'',,0,1,37.37516,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187183494008836,,1459,,1475187183,478639681,'',,0,1,37.3750826667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187184494050163,,1460,,1475187184,478643692,'',,0,1,37.3750133333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187185493289375,,1461,,1475187185,478779471,'',,0,1,37.3749546667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187186494068105,,1462,,1475187186,478642154,'',,0,1,37.374904,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187187493905665,,1463,,1475187187,478913292,'',,0,1,37.3748666667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187188494146880,,1464,,1475187188,478654896,'',,0,1,37.3748426667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187189493656364,,1465,,1475187189,478683222,'',,0,1,37.3748293333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187190493210460,,1466,,1475187190,478676701,'',,0,1,37.3748213333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187191493341005,,1467,,1475187191,478644559,'',,0,1,37.374816,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187192493659581,,1468,,1475187192,478944404,'',,0,1,37.3748106667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187193493435950,,1469,,1475187193,478623470,'',,0,1,37.374808,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187194493400818,,1470,,1475187194,491175001,'',,0,1,37.3748053333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187195493725210,,1471,,1475187195,478689750,'',,0,1,37.3748053333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187196493698366,,1472,,1475187196,478639098,'',,0,1,37.3748053333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187197493806097,,1473,,1475187197,478892717,'',,0,1,37.3748053333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187198493564452,,1474,,1475187198,478878126,'',,0,1,37.3748026667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187199496583380,,1475,,1475187199,478868490,'',,0,1,37.3747946667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187200497015237,,1476,,1475187200,491190014,'',,0,1,37.3747706667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187201497346827,,1477,,1475187201,491411319,'',,0,1,37.374736,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187202496561826,,1478,,1475187202,478631646,'',,0,1,37.3746906667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187203496438574,,1479,,1475187203,479155744,'',,0,1,37.3746373333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187204496431061,,1480,,1475187204,478549407,'',,0,1,37.374584,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187205470853682,,1481,,1475187205,468574807,'',,0,1,37.3745253333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187206473387488,,1482,,1475187206,470191852,'',,0,1,37.3744613333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187207470855541,,1483,,1475187207,468676760,'',,0,1,37.3743893333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187208470724705,,1484,,1475187208,468764724,'',,0,1,37.3743093333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187209496486657,,1485,,1475187209,478607058,'',,0,1,37.374224,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187210496488295,,1486,,1475187210,478546338,'',,0,1,37.3741333333,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187211496478804,,1487,,1475187211,478574221,'',,0,1,37.3740426667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187212496439432,,1488,,1475187212,478560894,'',,0,1,37.3739466667,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187213496459849,,1489,,1475187213,478600973,'',,0,1,37.373856,-122.114304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187214496439931,,1490,,1475187214,478856997,'',,0,1,37.373768,-122.114293333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187215496505394,,1491,,1475187215,478570175,'',,0,1,37.3736853333,-122.114293333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187216496493467,,1492,,1475187216,478594761,'',,0,1,37.373616,-122.114293333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187217496593878,,1493,,1475187217,478557038,'',,0,1,37.37356,-122.114325333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187218496817402,,1494,,1475187218,478734218,'',,0,1,37.3735226667,-122.114368,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187219497292984,,1495,,1475187219,490578601,'',,0,1,37.373504,-122.114432,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187220471631567,,1496,,1475187220,469110892,'',,0,1,37.3735093333,-122.114496,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187221471700443,,1497,,1475187221,469744282,'',,0,1,37.3735413333,-122.114570667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187222495111929,,1498,,1475187222,490667145,'',,0,1,37.3735946667,-122.114645333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187223491569385,,1499,,1475187223,478540269,'',,0,1,37.3736613333,-122.114730667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187224471573129,,1500,,1475187224,469604749,'',,0,1,37.3737413333,-122.114826667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187225491713792,,1501,,1475187225,478532992,'',,0,1,37.373832,-122.114922667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187226491618192,,1502,,1475187226,478541582,'',,0,1,37.3739306667,-122.11504,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187227491586095,,1503,,1475187227,478456093,'',,0,1,37.3740373333,-122.115157333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187228491628933,,1504,,1475187228,478516797,'',,0,1,37.3741493333,-122.115274667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187229491556661,,1505,,1475187229,478521192,'',,0,1,37.374264,-122.115402667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187230494629487,,1506,,1475187230,478449953,'',,0,1,37.374384,-122.115530667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187231494195792,,1507,,1475187231,488557687,'',,0,1,37.3745093333,-122.115658667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187232494158259,,1508,,1475187232,478566808,'',,0,1,37.374632,-122.115786667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187233491788246,,1509,,1475187233,488363808,'',,0,1,37.374752,-122.115904,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187234491554982,,1510,,1475187234,488316597,'',,0,1,37.3748773333,-122.116032,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187235490734654,,1511,,1475187235,489082507,'',,0,1,37.375,-122.116149333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187236490586927,,1512,,1475187236,489144572,'',,0,1,37.3751226667,-122.116266667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187237490587251,,1513,,1475187237,488303940,'',,0,1,37.375248,-122.116384,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187238491155903,,1514,,1475187238,489299524,'',,0,1,37.3753706667,-122.116490667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187239492384485,,1515,,1475187239,490277274,'',,0,1,37.3754986667,-122.116608,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187240494299378,,1516,,1475187240,490190619,'',,0,1,37.375624,-122.116725333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187241491783695,,1517,,1475187241,489244116,'',,0,1,37.3757493333,-122.116832,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187242471338192,,1518,,1475187242,469097741,'',,0,1,37.375872,-122.116938667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187243470468190,,1519,,1475187243,468808486,'',,0,1,37.3759946667,-122.117034667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187244471894388,,1520,,1475187244,470099192,'',,0,1,37.3761173333,-122.117141333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187245490838384,,1521,,1475187245,489300216,'',,0,1,37.3762373333,-122.117237333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187246490707896,,1522,,1475187246,489326663,'',,0,1,37.3763546667,-122.117333333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187247471477031,,1523,,1475187247,468734402,'',,0,1,37.3764693333,-122.117418667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187248490587752,,1524,,1475187248,488814896,'',,0,1,37.3765813333,-122.117504,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187249490650594,,1525,,1475187249,489094953,'',,0,1,37.376688,-122.117589333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187250490624453,,1526,,1475187250,489005130,'',,0,1,37.3767893333,-122.117674667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187251470483362,,1527,,1475187251,468864635,'',,0,1,37.3768853333,-122.117749333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187252491592213,,1528,,1475187252,489276795,'',,0,1,37.376976,-122.117824,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187253491609875,,1529,,1475187253,489244090,'',,0,1,37.3770613333,-122.117888,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187254491605001,,1530,,1475187254,488982768,'',,0,1,37.3771413333,-122.117952,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187255472081968,,1531,,1475187255,470025219,'',,0,1,37.3772106667,-122.118005333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187256470669261,,1532,,1475187256,468635908,'',,0,1,37.3772693333,-122.118048,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
