rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,front_left,front_right,rear_left,rear_right
1475187139438284920,,2829,,1475187139,438132610,'',255.0,256.0,249.0,246.0
1475187139938612816,,2830,,1475187139,938419109,'',255.0,256.0,249.0,246.0
1475187140438459087,,2831,,1475187140,438235360,'',255.0,256.0,249.0,246.0
1475187140939096614,,2832,,1475187140,938848269,'',255.0,256.0,249.0,246.0
1475187141438414210,,2833,,1475187141,438179414,'',255.0,256.0,249.0,246.0
1475187141938565015,,2834,,1475187141,938359760,'',255.0,256.0,248.0,246.0
1475187142438347547,,2835,,1475187142,438147294,'',255.0,256.0,248.0,246.0
1475187142938563476,,2836,,1475187142,938381375,'',255.0,256.0,248.0,246.0
1475187143438536510,,2837,,1475187143,438358432,'',255.0,256.0,248.0,246.0
1475187143938561911,,2838,,1475187143,938353714,'',255.0,256.0,248.0,246.0
1475187144438374712,,2839,,1475187144,438174946,'',255.0,256.0,248.0,246.0
1475187144938648269,,2840,,1475187144,938372330,'',255.0,256.0,248.0,246.0
1475187145438288925,,2841,,1475187145,438115691,'',255.0,256.0,248.0,246.0
1475187145939086137,,2842,,1475187145,938918884,'',255.0,256.0,248.0,246.0
1475187146438784409,,2843,,1475187146,438612140,'',255.0,256.0,248.0,246.0
1475187146938730741,,2844,,1475187146,938491497,'',255.0,256.0,248.0,246.0
1475187147438524628,,2845,,1475187147,438335481,'',255.0,256.0,248.0,246.0
1475187147938532474,,2846,,1475187147,938323042,'',255.0,256.0,248.0,246.0
1475187148438404417,,2847,,1475187148,438202628,'',255.0,256.0,248.0,246.0
1475187148938559038,,2848,,1475187148,938346673,'',253.0,256.0,248.0,246.0
1475187149438440802,,2849,,1475187149,438219871,'',253.0,256.0,248.0,246.0
1475187149938891458,,2850,,1475187149,938621347,'',253.0,256.0,248.0,246.0
1475187150438662618,,2851,,1475187150,438391992,'',253.0,256.0,248.0,246.0
1475187150938646845,,2852,,1475187150,938407190,'',253.0,256.0,248.0,246.0
1475187151438570335,,2853,,1475187151,438325984,'',253.0,256.0,248.0,246.0
1475187151938654048,,2854,,1475187151,938397846,'',253.0,256.0,248.0,246.0
1475187152438310616,,2855,,1475187152,438118692,'',253.0,256.0,248.0,246.0
1475187152938646749,,2856,,1475187152,938369140,'',253.0,256.0,248.0,246.0
1475187153438251386,,2857,,1475187153,438065264,'',253.0,256.0,248.0,246.0
1475187153938607039,,2858,,1475187153,938371382,'',253.0,256.0,248.0,246.0
1475187154438283052,,2859,,1475187154,438083945,'',253.0,256.0,248.0,246.0
1475187154938480271,,2860,,1475187154,938287022,'',253.0,256.0,248.0,246.0
1475187155438344543,,2861,,1475187155,438073015,'',253.0,256.0,248.0,246.0
1475187155938619304,,2862,,1475187155,938402949,'',253.0,256.0,248.0,246.0
1475187156438795718,,2863,,1475187156,438625240,'',253.0,256.0,248.0,246.0
1475187156938708291,,2864,,1475187156,938543314,'',253.0,256.0,248.0,246.0
1475187157438241990,,2865,,1475187157,438050526,'',253.0,256.0,248.0,246.0
1475187157938720088,,2866,,1475187157,938342178,'',253.0,256.0,248.0,246.0
1475187158438571022,,2867,,1475187158,438291762,'',253.0,256.0,249.0,246.0
1475187158938485730,,2868,,1475187158,938290780,'',253.0,256.0,249.0,246.0
1475187159438428366,,2869,,1475187159,438143971,'',253.0,256.0,249.0,246.0
1475187159938601163,,2870,,1475187159,938395340,'',253.0,256.0,249.0,246.0
1475187160438237602,,2871,,1475187160,438047275,'',253.0,256.0,249.0,246.0
1475187160938668207,,2872,,1475187160,938258062,'',253.0,256.0,249.0,246.0
1475187161438250770,,2873,,1475187161,438055325,'',253.0,256.0,249.0,246.0
1475187161938761882,,2874,,1475187161,938533573,'',253.0,256.0,249.0,246.0
1475187162438318813,,2875,,1475187162,438118051,'',253.0,256.0,249.0,246.0
1475187162938901737,,2876,,1475187162,938576598,'',253.0,256.0,249.0,246.0
1475187163438349999,,2877,,1475187163,438144465,'',253.0,256.0,249.0,246.0
1475187163938454560,,2878,,1475187163,938262856,'',253.0,256.0,249.0,246.0
1475187164438268579,,2879,,1475187164,438044170,'',253.0,256.0,249.0,246.0
1475187164938854771,,2880,,1475187164,938658642,'',253.0,256.0,249.0,246.0
1475187165438416585,,2881,,1475187165,438236329,'',253.0,256.0,249.0,246.0
1475187165938537564,,2882,,1475187165,938327608,'',253.0,256.0,249.0,246.0
1475187166438308705,,2883,,1475187166,438108778,'',253.0,256.0,249.0,246.0
1475187166939112700,,2884,,1475187166,938796798,'',253.0,256.0,249.0,246.0
1475187167438228612,,2885,,1475187167,438038524,'',253.0,256.0,249.0,246.0
1475187167938641196,,2886,,1475187167,938470978,'',253.0,256.0,249.0,246.0
1475187168438241302,,2887,,1475187168,438037129,'',253.0,256.0,249.0,246.0
1475187168938509647,,2888,,1475187168,938306219,'',253.0,256.0,249.0,246.0
1475187169438220037,,2889,,1475187169,438082028,'',253.0,256.0,249.0,246.0
1475187169938520261,,2890,,1475187169,938339304,'',253.0,256.0,249.0,246.0
1475187170438276566,,2891,,1475187170,438106530,'',253.0,256.0,249.0,246.0
1475187170938485221,,2892,,1475187170,938268751,'',253.0,256.0,249.0,246.0
1475187171438218358,,2893,,1475187171,438047874,'',253.0,256.0,249.0,246.0
1475187171938523857,,2894,,1475187171,938379052,'',253.0,256.0,249.0,246.0
1475187172438500503,,2895,,1475187172,438333654,'',253.0,256.0,249.0,246.0
1475187172938486565,,2896,,1475187172,938300909,'',253.0,256.0,249.0,246.0
1475187173438155772,,2897,,1475187173,438024850,'',253.0,256.0,249.0,246.0
1475187173938405424,,2898,,1475187173,938253122,'',253.0,256.0,249.0,246.0
1475187174438245301,,2899,,1475187174,438036032,'',253.0,256.0,248.0,246.0
1475187174938493179,,2900,,1475187174,938249316,'',253.0,256.0,248.0,246.0
1475187175438258591,,2901,,1475187175,438051900,'',253.0,256.0,248.0,246.0
1475187175938460399,,2902,,1475187175,938227368,'',253.0,256.0,248.0,246.0
1475187176438242805,,2903,,1475187176,438037443,'',253.0,256.0,248.0,246.0
1475187176938559450,,2904,,1475187176,938304633,'',253.0,256.0,248.0,246.0
1475187177438703435,,2905,,1475187177,438478733,'',253.0,256.0,248.0,246.0
1475187177938402798,,2906,,1475187177,938218788,'',253.0,256.0,248.0,246.0
1475187178438211148,,2907,,1475187178,437978462,'',253.0,256.0,248.0,246.0
1475187178938409025,,2908,,1475187178,938193537,'',253.0,256.0,248.0,246.0
1475187179438236138,,2909,,1475187179,438031683,'',253.0,256.0,248.0,246.0
1475187179938537894,,2910,,1475187179,938322331,'',253.0,256.0,248.0,246.0
1475187180438186110,,2911,,1475187180,437985991,'',253.0,256.0,248.0,246.0
1475187180938460585,,2912,,1475187180,938264607,'',253.0,256.0,248.0,246.0
1475187181438234565,,2913,,1475187181,438040381,'',253.0,256.0,248.0,246.0
1475187181938331949,,2914,,1475187181,938188525,'',253.0,256.0,248.0,246.0
1475187182438290951,,2915,,1475187182,438076130,'',253.0,256.0,248.0,246.0
1475187182938713928,,2916,,1475187182,938501793,'',253.0,256.0,248.0,246.0
1475187183438086944,,2917,,1475187183,437935660,'',253.0,256.0,248.0,246.0
1475187183938356681,,2918,,1475187183,938165228,'',253.0,256.0,248.0,246.0
1475187184438131554,,2919,,1475187184,437941804,'',253.0,256.0,248.0,246.0
1475187184938490301,,2920,,1475187184,938294813,'',253.0,256.0,248.0,246.0
1475187185438242403,,2921,,1475187185,438074225,'',253.0,256.0,248.0,246.0
1475187185938428824,,2922,,1475187185,938220713,'',253.0,256.0,248.0,246.0
1475187186438231479,,2923,,1475187186,438065403,'',253.0,256.0,248.0,246.0
1475187186938598393,,2924,,1475187186,938391116,'',253.0,256.0,248.0,246.0
1475187187438200812,,2925,,1475187187,437949977,'',253.0,256.0,248.0,246.0
1475187187939296994,,2926,,1475187187,939072226,'',253.0,256.0,248.0,246.0
1475187188438307582,,2927,,1475187188,438068087,'',253.0,256.0,248.0,246.0
1475187188938992135,,2928,,1475187188,938757438,'',253.0,256.0,248.0,246.0
1475187189438366740,,2929,,1475187189,438184781,'',253.0,256.0,248.0,246.0
1475187189938376954,,2930,,1475187189,938207384,'',253.0,256.0,248.0,246.0
1475187190438161937,,2931,,1475187190,437961674,'',253.0,256.0,248.0,246.0
1475187190938605177,,2932,,1475187190,938400315,'',253.0,256.0,248.0,246.0
1475187191438186350,,2933,,1475187191,437979270,'',253.0,256.0,248.0,246.0
1475187191938469370,,2934,,1475187191,938262539,'',253.0,256.0,248.0,246.0
1475187192438413131,,2935,,1475187192,438191395,'',253.0,256.0,248.0,246.0
1475187192938606747,,2936,,1475187192,938359891,'',253.0,256.0,248.0,246.0
1475187193438350823,,2937,,1475187193,438157629,'',253.0,256.0,248.0,246.0
1475187193938328833,,2938,,1475187193,938152413,'',253.0,256.0,249.0,246.0
1475187194438047827,,2939,,1475187194,437889711,'',253.0,256.0,249.0,246.0
1475187194938684073,,2940,,1475187194,938545161,'',253.0,256.0,249.0,246.0
1475187195438164086,,2941,,1475187195,437942217,'',253.0,256.0,249.0,246.0
1475187195938361131,,2942,,1475187195,938158533,'',253.0,256.0,249.0,246.0
1475187196438142209,,2943,,1475187196,437958591,'',253.0,256.0,249.0,246.0
1475187196938332296,,2944,,1475187196,938131323,'',253.0,256.0,249.0,246.0
1475187197438302736,,2945,,1475187197,438131087,'',253.0,256.0,249.0,246.0
1475187197938286253,,2946,,1475187197,938096036,'',253.0,256.0,249.0,246.0
1475187198438607700,,2947,,1475187198,438456682,'',253.0,256.0,249.0,246.0
1475187198938375643,,2948,,1475187198,938207049,'',253.0,256.0,249.0,246.0
1475187199438236320,,2949,,1475187199,438060888,'',253.0,256.0,249.0,246.0
1475187199938406403,,2950,,1475187199,938158916,'',253.0,256.0,249.0,246.0
1475187200438138355,,2951,,1475187200,437903951,'',253.0,256.0,249.0,246.0
1475187200938412671,,2952,,1475187200,938149217,'',253.0,256.0,249.0,246.0
1475187201438196516,,2953,,1475187201,437942135,'',253.0,256.0,249.0,246.0
1475187201938486082,,2954,,1475187201,938241844,'',253.0,256.0,249.0,246.0
1475187202438186137,,2955,,1475187202,437976997,'',253.0,256.0,249.0,246.0
1475187202938298346,,2956,,1475187202,938149596,'',253.0,256.0,249.0,246.0
1475187203438029025,,2957,,1475187203,437902422,'',253.0,256.0,249.0,246.0
1475187203938793457,,2958,,1475187203,938631523,'',253.0,256.0,249.0,246.0
1475187204438078557,,2959,,1475187204,437830243,'',253.0,256.0,249.0,246.0
1475187204938304811,,2960,,1475187204,938078219,'',253.0,256.0,249.0,246.0
1475187205438166073,,2961,,1475187205,437917434,'',253.0,256.0,249.0,246.0
1475187205938382132,,2962,,1475187205,938152942,'',253.0,256.0,249.0,246.0
1475187206437990155,,2963,,1475187206,437812035,'',253.0,256.0,249.0,246.0
1475187206938332493,,2964,,1475187206,938121952,'',253.0,256.0,249.0,246.0
1475187207438802510,,2965,,1475187207,438651968,'',253.0,256.0,249.0,246.0
1475187207938279334,,2966,,1475187207,938075560,'',253.0,256.0,249.0,246.0
1475187208438098960,,2967,,1475187208,437902049,'',253.0,256.0,249.0,246.0
1475187208938877989,,2968,,1475187208,938657102,'',253.0,256.0,249.0,246.0
1475187209438049428,,2969,,1475187209,437845036,'',253.0,256.0,249.0,246.0
1475187209938411555,,2970,,1475187209,938226066,'',253.0,256.0,249.0,246.0
1475187210438009598,,2971,,1475187210,437809067,'',253.0,256.0,249.0,246.0
1475187210938242246,,2972,,1475187210,938064964,'',253.0,256.0,249.0,246.0
1475187211438035193,,2973,,1475187211,437831092,'',253.0,256.0,249.0,246.0
1475187211938362150,,2974,,1475187211,938223510,'',253.0,256.0,249.0,246.0
1475187212438273734,,2975,,1475187212,437811985,'',253.0,256.0,249.0,246.0
1475187212938390909,,2976,,1475187212,938182042,'',253.0,256.0,249.0,246.0
1475187213438220944,,2977,,1475187213,437852326,'',253.0,256.0,249.0,246.0
1475187213938578418,,2978,,1475187213,938084532,'',253.0,256.0,249.0,246.0
1475187214438598014,,2979,,1475187214,438080227,'',253.0,256.0,249.0,246.0
1475187214938455317,,2980,,1475187214,938153403,'',253.0,256.0,249.0,246.0
1475187215438032764,,2981,,1475187215,437810265,'',253.0,256.0,249.0,246.0
1475187215938595895,,2982,,1475187215,938130078,'',253.0,256.0,249.0,246.0
1475187216438675589,,2983,,1475187216,437869223,'',253.0,256.0,249.0,246.0
1475187216938573721,,2984,,1475187216,938119153,'',253.0,256.0,249.0,246.0
1475187217438262559,,2985,,1475187217,438076886,'',253.0,256.0,249.0,246.0
1475187217938287927,,2986,,1475187217,938086296,'',253.0,256.0,249.0,246.0
1475187218438106310,,2987,,1475187218,437924669,'',253.0,256.0,249.0,246.0
1475187218938422084,,2988,,1475187218,938248828,'',253.0,256.0,249.0,246.0
1475187219438835000,,2989,,1475187219,438595398,'',253.0,256.0,249.0,246.0
1475187219938255653,,2990,,1475187219,938086242,'',253.0,256.0,249.0,246.0
1475187220437974084,,2991,,1475187220,437764615,'',253.0,256.0,249.0,246.0
1475187220938233505,,2992,,1475187220,938005698,'',253.0,256.0,249.0,246.0
1475187221438017638,,2993,,1475187221,437754417,'',253.0,256.0,249.0,246.0
1475187221938433301,,2994,,1475187221,938261568,'',253.0,256.0,249.0,246.0
1475187222437928299,,2995,,1475187222,437727591,'',253.0,256.0,249.0,246.0
1475187222938256288,,2996,,1475187222,938088549,'',253.0,256.0,249.0,246.0
1475187223438009666,,2997,,1475187223,437790689,'',253.0,256.0,249.0,246.0
1475187223938268276,,2998,,1475187223,938081839,'',253.0,256.0,249.0,246.0
1475187224438128927,,2999,,1475187224,437990829,'',253.0,256.0,249.0,246.0
1475187224938393836,,3000,,1475187224,938228080,'',253.0,256.0,249.0,246.0
1475187225438010644,,3001,,1475187225,437784694,'',253.0,256.0,249.0,246.0
1475187225938211073,,3002,,1475187225,938009742,'',253.0,256.0,249.0,246.0
1475187226438010019,,3003,,1475187226,437774762,'',253.0,256.0,249.0,246.0
1475187226938563852,,3004,,1475187226,938396444,'',253.0,256.0,249.0,246.0
1475187227437996574,,3005,,1475187227,437778641,'',253.0,256.0,249.0,246.0
1475187227938173663,,3006,,1475187227,938010651,'',253.0,255.0,249.0,246.0
1475187228437891263,,3007,,1475187228,437733273,'',253.0,255.0,249.0,246.0
1475187228938205909,,3008,,1475187228,938076360,'',253.0,255.0,249.0,246.0
1475187229438058879,,3009,,1475187229,437887609,'',253.0,255.0,249.0,246.0
1475187229938681542,,3010,,1475187229,938487004,'',253.0,255.0,249.0,246.0
1475187230437875143,,3011,,1475187230,437746350,'',253.0,255.0,249.0,246.0
1475187230938232528,,3012,,1475187230,938086338,'',253.0,255.0,249.0,246.0
1475187231437862766,,3013,,1475187231,437707497,'',253.0,255.0,249.0,246.0
1475187231938307358,,3014,,1475187231,938142987,'',253.0,255.0,249.0,246.0
1475187232437979763,,3015,,1475187232,437799178,'',253.0,255.0,249.0,246.0
1475187232938321040,,3016,,1475187232,938100182,'',253.0,255.0,249.0,246.0
1475187233437957773,,3017,,1475187233,437775881,'',253.0,255.0,249.0,246.0
1475187233938166574,,3018,,1475187233,937989279,'',253.0,255.0,249.0,246.0
1475187234437981101,,3019,,1475187234,437723448,'',253.0,255.0,249.0,246.0
1475187234938312484,,3020,,1475187234,938094437,'',253.0,255.0,249.0,246.0
1475187235438266734,,3021,,1475187235,438098073,'',253.0,255.0,249.0,246.0
1475187235938412104,,3022,,1475187235,938224581,'',253.0,255.0,249.0,246.0
1475187236437867171,,3023,,1475187236,437678371,'',253.0,255.0,249.0,246.0
1475187236938060907,,3024,,1475187236,937907157,'',253.0,255.0,249.0,246.0
1475187237437966843,,3025,,1475187237,437789917,'',253.0,255.0,249.0,246.0
1475187237938141691,,3026,,1475187237,937950170,'',253.0,255.0,249.0,246.0
1475187238437874349,,3027,,1475187238,437694161,'',253.0,255.0,249.0,246.0
1475187238938192806,,3028,,1475187238,937998283,'',253.0,255.0,249.0,246.0
1475187239437891798,,3029,,1475187239,437683188,'',253.0,255.0,249.0,246.0
1475187239938090409,,3030,,1475187239,937911481,'',253.0,255.0,249.0,246.0
1475187240438453355,,3031,,1475187240,438256055,'',253.0,255.0,249.0,246.0
1475187240938239399,,3032,,1475187240,937918479,'',253.0,255.0,249.0,246.0
1475187241437998875,,3033,,1475187241,437866712,'',253.0,255.0,249.0,246.0
1475187241938083936,,3034,,1475187241,937897075,'',253.0,255.0,249.0,246.0
1475187242437917074,,3035,,1475187242,437758478,'',253.0,255.0,249.0,246.0
1475187242938072628,,3036,,1475187242,937923672,'',253.0,255.0,249.0,246.0
1475187243437884242,,3037,,1475187243,437706609,'',253.0,255.0,249.0,246.0
1475187243938113919,,3038,,1475187243,937926033,'',253.0,255.0,249.0,246.0
1475187244437911213,,3039,,1475187244,437734564,'',253.0,255.0,249.0,246.0
1475187244938075003,,3040,,1475187244,937895735,'',253.0,255.0,249.0,246.0
1475187245437899192,,3041,,1475187245,437734123,'',253.0,255.0,249.0,246.0
1475187245940337813,,3042,,1475187245,940196228,'',253.0,255.0,249.0,246.0
1475187246437973705,,3043,,1475187246,437711198,'',253.0,255.0,249.0,246.0
1475187246938083638,,3044,,1475187246,937898407,'',253.0,255.0,249.0,246.0
1475187247437846497,,3045,,1475187247,437649600,'',253.0,255.0,249.0,246.0
1475187247938107099,,3046,,1475187247,937906523,'',253.0,255.0,249.0,246.0
1475187248437913473,,3047,,1475187248,437762822,'',253.0,255.0,249.0,246.0
1475187248938136665,,3048,,1475187248,937970122,'',253.0,255.0,249.0,246.0
1475187249437881439,,3049,,1475187249,437743235,'',253.0,255.0,249.0,246.0
1475187249941262176,,3050,,1475187249,941096132,'',253.0,255.0,249.0,246.0
1475187250437850900,,3051,,1475187250,437653689,'',253.0,255.0,249.0,246.0
1475187250941537494,,3052,,1475187250,941365058,'',253.0,255.0,249.0,246.0
1475187251440835861,,3053,,1475187251,440700969,'',253.0,255.0,249.0,246.0
1475187251940462534,,3054,,1475187251,940317093,'',253.0,255.0,249.0,246.0
1475187252437837158,,3055,,1475187252,437627222,'',253.0,255.0,249.0,246.0
1475187252938032935,,3056,,1475187252,937877499,'',253.0,255.0,249.0,246.0
1475187253437833340,,3057,,1475187253,437653578,'',253.0,255.0,249.0,246.0
1475187253940506863,,3058,,1475187253,940337473,'',253.0,255.0,249.0,246.0
1475187254437758757,,3059,,1475187254,437613991,'',253.0,255.0,249.0,246.0
1475187254938150914,,3060,,1475187254,937961950,'',253.0,255.0,249.0,246.0
1475187255437829439,,3061,,1475187255,437666543,'',253.0,255.0,249.0,246.0
1475187255938123801,,3062,,1475187255,937949682,'',253.0,255.0,249.0,246.0
1475187256440362002,,3063,,1475187256,440209449,'',253.0,255.0,249.0,246.0
1475187256940393354,,3064,,1475187256,940219239,'',253.0,255.0,249.0,246.0
1475187257437780863,,3065,,1475187257,437613093,'',253.0,255.0,249.0,246.0
1475187257940248464,,3066,,1475187257,940101845,'',253.0,255.0,249.0,246.0
1475187258438317048,,3067,,1475187258,438159030,'',253.0,255.0,249.0,246.0
1475187258940509951,,3068,,1475187258,940312817,'',253.0,255.0,249.0,246.0
1475187259438067609,,3069,,1475187259,437905064,'',253.0,255.0,249.0,246.0
1475187259940211150,,3070,,1475187259,940036130,'',253.0,255.0,249.0,246.0
1475187260437971619,,3071,,1475187260,437816163,'',253.0,255.0,249.0,246.0
1475187260940174982,,3072,,1475187260,940016105,'',253.0,255.0,249.0,246.0
1475187261440149580,,3073,,1475187261,440005123,'',253.0,255.0,249.0,246.0
1475187261940361611,,3074,,1475187261,940221284,'',253.0,255.0,249.0,246.0
1475187262437938441,,3075,,1475187262,437772062,'',253.0,255.0,249.0,246.0
1475187262939956609,,3076,,1475187262,939827525,'',253.0,255.0,249.0,246.0
1475187263437821713,,3077,,1475187263,437650592,'',253.0,255.0,249.0,246.0
1475187263938022542,,3078,,1475187263,937861269,'',253.0,255.0,249.0,246.0
1475187264437836399,,3079,,1475187264,437698841,'',253.0,255.0,249.0,246.0
1475187264937953811,,3080,,1475187264,937800676,'',253.0,255.0,249.0,246.0
1475187265437748364,,3081,,1475187265,437570270,'',253.0,255.0,249.0,246.0
1475187265937954807,,3082,,1475187265,937782657,'',253.0,255.0,249.0,246.0
1475187266437754299,,3083,,1475187266,437615146,'',253.0,255.0,249.0,246.0
1475187266940231398,,3084,,1475187266,940033857,'',253.0,255.0,249.0,246.0
1475187267437727304,,3085,,1475187267,437563216,'',253.0,255.0,249.0,246.0
1475187267940156094,,3086,,1475187267,940016041,'',253.0,255.0,249.0,246.0
1475187268437740758,,3087,,1475187268,437540016,'',253.0,255.0,249.0,246.0
1475187268937989163,,3088,,1475187268,937792282,'',253.0,255.0,249.0,246.0
1475187269437712479,,3089,,1475187269,437537553,'',253.0,255.0,249.0,246.0
1475187269939873887,,3090,,1475187269,939721417,'',253.0,255.0,249.0,246.0
1475187270437839602,,3091,,1475187270,437676146,'',253.0,255.0,249.0,246.0
1475187270940434518,,3092,,1475187270,940254679,'',253.0,255.0,249.0,246.0
1475187271437754537,,3093,,1475187271,437586779,'',253.0,255.0,249.0,246.0
1475187271940321353,,3094,,1475187271,940178581,'',253.0,255.0,249.0,246.0
1475187272437793303,,3095,,1475187272,437610083,'',253.0,255.0,249.0,246.0
1475187272940138897,,3096,,1475187272,939964299,'',253.0,255.0,249.0,246.0
1475187273440040103,,3097,,1475187273,439840270,'',253.0,255.0,249.0,246.0
1475187273940134727,,3098,,1475187273,939998454,'',253.0,255.0,249.0,246.0
1475187274439674628,,3099,,1475187274,439500891,'',253.0,255.0,249.0,246.0
1475187274939891263,,3100,,1475187274,939752847,'',253.0,255.0,249.0,246.0
1475187275439977028,,3101,,1475187275,439823135,'',253.0,255.0,249.0,246.0
1475187275940092283,,3102,,1475187275,939949296,'',253.0,255.0,249.0,246.0
1475187276439580344,,3103,,1475187276,439415172,'',253.0,255.0,249.0,246.0
1475187276940113664,,3104,,1475187276,939928496,'',253.0,255.0,249.0,246.0
1475187277439994294,,3105,,1475187277,439793597,'',253.0,255.0,249.0,246.0
1475187277939964598,,3106,,1475187277,939789891,'',253.0,255.0,249.0,246.0
1475187278440216352,,3107,,1475187278,440036839,'',253.0,255.0,249.0,246.0
1475187278939894997,,3108,,1475187278,939730578,'',253.0,255.0,249.0,246.0
1475187279439579584,,3109,,1475187279,439418435,'',253.0,255.0,249.0,246.0
1475187279940078030,,3110,,1475187279,939919614,'',253.0,255.0,249.0,246.0
1475187280439582173,,3111,,1475187280,439446907,'',253.0,255.0,249.0,246.0
1475187280940089326,,3112,,1475187280,939924051,'',253.0,255.0,249.0,246.0
1475187281439896050,,3113,,1475187281,439731028,'',253.0,255.0,249.0,246.0
1475187281939874982,,3114,,1475187281,939733918,'',253.0,255.0,249.0,246.0
1475187282439923578,,3115,,1475187282,439768664,'',253.0,255.0,249.0,246.0
1475187282940097632,,3116,,1475187282,939932201,'',253.0,255.0,249.0,246.0
1475187283439876951,,3117,,1475187283,439677150,'',253.0,255.0,249.0,246.0
1475187283939808636,,3118,,1475187283,939639944,'',253.0,255.0,249.0,246.0
1475187284439825030,,3119,,1475187284,439698384,'',253.0,255.0,249.0,246.0
1475187284939791277,,3120,,1475187284,939630997,'',253.0,255.0,249.0,246.0
1475187285439610274,,3121,,1475187285,439433518,'',253.0,255.0,249.0,246.0
1475187285940180878,,3122,,1475187285,940019802,'',253.0,255.0,249.0,246.0
1475187286439581667,,3123,,1475187286,439404532,'',253.0,255.0,249.0,246.0
1475187286939855566,,3124,,1475187286,939674985,'',253.0,255.0,249.0,246.0
1475187287439799359,,3125,,1475187287,439616154,'',253.0,255.0,249.0,246.0
1475187287940048492,,3126,,1475187287,939909526,'',253.0,255.0,249.0,246.0
1475187288439644149,,3127,,1475187288,439505449,'',253.0,255.0,249.0,246.0
1475187288940111118,,3128,,1475187288,939935622,'',253.0,255.0,249.0,246.0
1475187289439703117,,3129,,1475187289,439536730,'',253.0,256.0,249.0,246.0
1475187289939853680,,3130,,1475187289,939697500,'',253.0,256.0,249.0,246.0
1475187290439902357,,3131,,1475187290,439725176,'',253.0,256.0,249.0,246.0
1475187290939892315,,3132,,1475187290,939689690,'',253.0,256.0,249.0,246.0
1475187291439679833,,3133,,1475187291,439518188,'',253.0,256.0,249.0,246.0
1475187291940721037,,3134,,1475187291,940562554,'',253.0,256.0,249.0,246.0
1475187292440483590,,3135,,1475187292,440345409,'',253.0,256.0,249.0,246.0
1475187292940725631,,3136,,1475187292,940571459,'',253.0,256.0,249.0,246.0
1475187293440023266,,3137,,1475187293,439853810,'',253.0,256.0,249.0,246.0
1475187293940015549,,3138,,1475187293,939858290,'',253.0,256.0,249.0,246.0
1475187294439595472,,3139,,1475187294,439412602,'',253.0,256.0,249.0,246.0
1475187294940039768,,3140,,1475187294,939885879,'',253.0,256.0,249.0,246.0
1475187295439570547,,3141,,1475187295,439386853,'',253.0,256.0,249.0,246.0
1475187295939788413,,3142,,1475187295,939589869,'',253.0,256.0,249.0,246.0
1475187296439785131,,3143,,1475187296,439621467,'',253.0,256.0,249.0,246.0
1475187296939776097,,3144,,1475187296,939600359,'',253.0,256.0,249.0,246.0
1475187297439508216,,3145,,1475187297,439334496,'',253.0,256.0,249.0,246.0
1475187297940191553,,3146,,1475187297,940049861,'',253.0,256.0,249.0,246.0
1475187298439723521,,3147,,1475187298,439554367,'',253.0,256.0,249.0,246.0
1475187298939802315,,3148,,1475187298,939585856,'',253.0,256.0,249.0,246.0
1475187299439697502,,3149,,1475187299,439528864,'',253.0,256.0,249.0,246.0
1475187299939663195,,3150,,1475187299,939516177,'',253.0,256.0,249.0,246.0
1475187300439669060,,3151,,1475187300,439517850,'',253.0,256.0,249.0,246.0
1475187300939896523,,3152,,1475187300,939773170,'',253.0,256.0,249.0,246.0
1475187301439543671,,3153,,1475187301,439408807,'',253.0,256.0,249.0,246.0
1475187301939671215,,3154,,1475187301,939517159,'',253.0,256.0,249.0,246.0
1475187302439624311,,3155,,1475187302,439492454,'',253.0,256.0,249.0,246.0
1475187302939944571,,3156,,1475187302,939780230,'',253.0,256.0,249.0,246.0
1475187303439431743,,3157,,1475187303,439277007,'',253.0,256.0,249.0,246.0
1475187303939921929,,3158,,1475187303,939777778,'',253.0,256.0,249.0,246.0
1475187304439441155,,3159,,1475187304,439227655,'',253.0,256.0,249.0,246.0
1475187304939566202,,3160,,1475187304,939442049,'',253.0,256.0,249.0,246.0
1475187305439893685,,3161,,1475187305,439728479,'',253.0,256.0,249.0,246.0
1475187305939777478,,3162,,1475187305,939594005,'',253.0,256.0,249.0,246.0
1475187306439419542,,3163,,1475187306,439181398,'',253.0,256.0,249.0,246.0
1475187306939778859,,3164,,1475187306,939599223,'',253.0,256.0,249.0,246.0
1475187307439467602,,3165,,1475187307,439195165,'',253.0,256.0,249.0,246.0
1475187307939969561,,3166,,1475187307,939767175,'',253.0,256.0,249.0,246.0
1475187308439610822,,3167,,1475187308,439435905,'',253.0,256.0,249.0,246.0
1475187308939831343,,3168,,1475187308,939652012,'',253.0,256.0,249.0,246.0
1475187309439393931,,3169,,1475187309,439161662,'',253.0,256.0,249.0,246.0
1475187309939958967,,3170,,1475187309,939787198,'',253.0,256.0,249.0,246.0
1475187310439448464,,3171,,1475187310,439301081,'',253.0,256.0,249.0,246.0
1475187310939527623,,3172,,1475187310,939361698,'',253.0,256.0,249.0,246.0
1475187311439449801,,3173,,1475187311,439288591,'',253.0,256.0,249.0,246.0
1475187311939378484,,3174,,1475187311,939207597,'',253.0,256.0,249.0,246.0
1475187312439153102,,3175,,1475187312,438974616,'',253.0,256.0,249.0,246.0
1475187312939822356,,3176,,1475187312,939670459,'',253.0,256.0,249.0,246.0
